"year","month","day","Pp","Tmax","Tmin"
2001,1,1,8.5,16.9,1.6
2001,1,2,1.7,19.8,0.1
2001,1,3,3.4,20,0.8
2001,1,4,11.4,15.3,0.9
2001,1,5,2.4,18.8,0
2001,1,6,13.3,19,2.6
2001,1,7,2.6,13,1
2001,1,8,0,13.4,-1.6
2001,1,9,0,12.3,-1
2001,1,10,8,14,-1.6
2001,1,11,15.7,15.8,-1.4
2001,1,12,4.6,15.7,-0.5
2001,1,13,0,18.2,-1
2001,1,14,52.5,17.9,0
2001,1,15,0,16.2,-0.8
2001,1,16,0,18.8,-1
2001,1,17,0,19.8,-1.2
2001,1,18,0,18.9,-2.4
2001,1,19,4.8,16.7,-1.2
2001,1,20,16.5,17.4,-1.4
2001,1,21,0.8,12.4,-0.4
2001,1,22,0,16.4,-1
2001,1,23,0,17.6,-1.4
2001,1,24,12,19.6,-0.4
2001,1,25,3.4,16.9,-0.1
2001,1,26,6.9,17.2,1.2
2001,1,27,33.2,18.4,-0.4
2001,1,28,1.3,16.6,-0.8
2001,1,29,2.8,15.2,1
2001,1,30,0,19,1.2
2001,1,31,4.5,18.8,-2.6
2001,2,1,1.6,17.2,-2.5
2001,2,2,4.8,14,0.5
2001,2,3,8.2,14.4,1
2001,2,4,2.8,19.5,0.8
2001,2,5,0,17,1.4
2001,2,6,0,20,2.4
2001,2,7,0,21.8,3.1
2001,2,8,0,21.2,1
2001,2,9,0,17.2,0.6
2001,2,10,0.5,20,-0.4
2001,2,11,17.2,15.4,-0.6
2001,2,12,5.9,18.9,1.1
2001,2,13,2.6,17.9,1.5
2001,2,14,27.8,17.8,1.2
2001,2,15,18.4,17.4,-0.2
2001,2,16,6.5,17.7,0.5
2001,2,17,11.2,16.9,0.6
2001,2,18,8.8,17,1.6
2001,2,19,3.5,17.1,0.8
2001,2,20,4.1,16.2,0.5
2001,2,21,0,18,-2.5
2001,2,22,0,18.1,-0.2
2001,2,23,12.4,17.8,2
2001,2,24,32.5,16.4,-0.4
2001,2,25,4,13.6,-0.5
2001,2,26,0.9,17.9,-2
2001,2,27,2.9,12.9,1.5
2001,2,28,0.7,15,0.5
2001,3,1,7.8,18.4,1
2001,3,2,4.1,20,-0.5
2001,3,3,2.3,17.9,-0.2
2001,3,4,0.4,19.1,0.8
2001,3,5,0,15.9,-0.3
2001,3,6,4.5,17.4,-1.8
2001,3,7,11.2,15.1,2.2
2001,3,8,0,17.1,0.4
2001,3,9,14,15.2,1
2001,3,10,0,16.6,1.4
2001,3,11,4.5,16.4,0.8
2001,3,12,0,16.2,1.8
2001,3,13,0.3,19,0.2
2001,3,14,0,17.2,0.4
2001,3,15,5.6,16.4,1
2001,3,16,8.9,15.8,1.4
2001,3,17,0.3,18.8,0
2001,3,18,4.4,17.2,1.2
2001,3,19,1.4,17.8,0.6
2001,3,20,15.1,16,1.6
2001,3,21,4.7,16.2,0.2
2001,3,22,0,17.4,-2
2001,3,23,0,17.3,-5.4
2001,3,24,0,16,-4.4
2001,3,25,0,16.6,-0.2
2001,3,26,0,17.6,-0.4
2001,3,27,0,18.9,-1
2001,3,28,0,20,0.6
2001,3,29,0,20.8,-1.6
2001,3,30,3.5,19.2,-0.6
2001,3,31,0,21.5,-1
2001,4,1,0,20.2,-0.8
2001,4,2,7.6,21.2,-2.4
2001,4,3,0.3,20.8,-2
2001,4,4,0.1,18,-0.2
2001,4,5,4,19.2,-0.8
2001,4,6,1.5,20.2,0.4
2001,4,7,24,17.6,-1.5
2001,4,8,1.5,18.4,-0.6
2001,4,9,0,19,-0.2
2001,4,10,13.7,18.4,1
2001,4,11,0,20.2,0.8
2001,4,12,0,19.3,0.6
2001,4,13,0.6,19.2,0
2001,4,14,0,21,-1
2001,4,15,0,21.2,-1.6
2001,4,16,0,20.6,-1.4
2001,4,17,0,20.2,-2.6
2001,4,18,0,19.6,-3.7
2001,4,19,1.6,19,-3.3
2001,4,20,0,18.6,-2.1
2001,4,21,0,18.2,-4
2001,4,22,0,17.6,-4.8
2001,4,23,0,16.4,-6.4
2001,4,24,0,16.6,-5.4
2001,4,25,0,19.8,-3.8
2001,4,26,0,18.8,-3.6
2001,4,27,0,17.9,-3.2
2001,4,28,0,18,-3.4
2001,4,29,0,17.4,-4.2
2001,4,30,0,20.1,-3.4
2001,5,1,0,20.6,-4.6
2001,5,2,0.8,20.9,-4.4
2001,5,3,0,19.9,-2.2
2001,5,4,0,17.5,-3.2
2001,5,5,0,18.9,-4
2001,5,6,0,19.2,-1.4
2001,5,7,0,19.4,-5.4
2001,5,8,0,19.3,-9.6
2001,5,9,0,16.8,-7.4
2001,5,10,0,18.6,-8
2001,5,11,0,18.9,-5.4
2001,5,12,0,17.8,-2.8
2001,5,13,0.2,14,-3.5
2001,5,14,0,11,-1.4
2001,5,15,0,13.8,-2.6
2001,5,16,0,18.4,-9.2
2001,5,17,0,19,-7.2
2001,5,18,1,16.5,-5.8
2001,5,19,0,17,-5
2001,5,20,0,15.2,-7.8
2001,5,21,0,18.8,-8.2
2001,5,22,0,18,-9.4
2001,5,23,0,18.8,-9.2
2001,5,24,0,17.9,-8.4
2001,5,25,0,14.9,-9.6
2001,5,26,0,16.4,-9.8
2001,5,27,0,18.9,-10.8
2001,5,28,0,19.4,-10
2001,5,29,0,18.6,-8.8
2001,5,30,0,19.4,-7.6
2001,5,31,0,19.6,-8.2
2001,6,1,0,20,-9.4
2001,6,2,0,16,-8
2001,6,3,0,17.5,-3.8
2001,6,4,0,16.8,-1.6
2001,6,5,0,19.8,-7.2
2001,6,6,0,18.4,-3
2001,6,7,0,20.7,-7
2001,6,8,0,21.7,-6.2
2001,6,9,0,21.8,-6
2001,6,10,0,20.9,-7.2
2001,6,11,0,19.9,-8
2001,6,12,0,18.3,-7
2001,6,13,0,18.6,-8.6
2001,6,14,0,19.9,-10
2001,6,15,0,16.3,-8.8
2001,6,16,0,18,-11.8
2001,6,17,0,17.3,-11.2
2001,6,18,0,15.9,-13
2001,6,19,0,17.8,-14
2001,6,20,0,18.4,-16
2001,6,21,0,16.9,-9.2
2001,6,22,0.3,15.7,-9.4
2001,6,23,0,16.9,-7
2001,6,24,0,17.1,-8.4
2001,6,25,0,18.1,-7.2
2001,6,26,0,18.2,-7
2001,6,27,0.2,13.6,-6.8
2001,6,28,0,17.2,-11.6
2001,6,29,0,17.6,-10.2
2001,6,30,0,19,-10.4
2001,7,1,0,17.9,-11.6
2001,7,2,0,19.2,-11.4
2001,7,3,0,18.3,-10.2
2001,7,4,0,19.3,-10.6
2001,7,5,0.1,14.9,-8.8
2001,7,6,0,13.5,-6.4
2001,7,7,0,17.1,-6
2001,7,8,0,15.6,-12
2001,7,9,0,19,-11.2
2001,7,10,0,16.1,-10.4
2001,7,11,0,17.1,-14.2
2001,7,12,0,18.8,-12
2001,7,13,0,18.1,-11.4
2001,7,14,0,18.2,-13
2001,7,15,0,18.1,-11.8
2001,7,16,0,17.8,-12.4
2001,7,17,0,17,-13
2001,7,18,0,17.1,-13
2001,7,19,0,20.3,-12.4
2001,7,20,0,22.6,-12.2
2001,7,21,0,20.9,-11.4
2001,7,22,0,22.2,-12
2001,7,23,0,18.6,-11.9
2001,7,24,0,19.6,-13
2001,7,25,0,17.2,-12.4
2001,7,26,0,16.8,-11.6
2001,7,27,0,18.5,-12
2001,7,28,0,19,-11
2001,7,29,0,17.5,-14.4
2001,7,30,0,20.1,-13.2
2001,7,31,0,22,-8.6
2001,8,1,0,21,-9
2001,8,2,0,21.5,-11.6
2001,8,3,0,21.2,-11.4
2001,8,4,0,19.8,-12.1
2001,8,5,0,19.1,-12.3
2001,8,6,0,19.9,-12
2001,8,7,0.2,18,-10.4
2001,8,8,0,19.8,-9.8
2001,8,9,0,22.4,-8
2001,8,10,0,20.6,-8.6
2001,8,11,0,21,-10
2001,8,12,0,18.8,-11
2001,8,13,0,19.1,-11.8
2001,8,14,0,17.3,-12.4
2001,8,15,0.1,14,-10.8
2001,8,16,1.7,15.9,-3.6
2001,8,17,0.1,15.2,-7.8
2001,8,18,0,16.9,-8.6
2001,8,19,1.7,14.9,-9.2
2001,8,20,0,10.5,-5.3
2001,8,21,0,13.8,-4.2
2001,8,22,0,14.8,-5.4
2001,8,23,0,18.6,-8.2
2001,8,24,0,18,-7.4
2001,8,25,0,19.7,-10
2001,8,26,0,18.1,-9.6
2001,8,27,0,20.1,-11.6
2001,8,28,0,21.9,-7
2001,8,29,0,21.8,-9.2
2001,8,30,0,21.9,-10.4
2001,8,31,0,20.6,-8
2001,9,1,0,20.2,-8.6
2001,9,2,0,19.3,-10.2
2001,9,3,0,18.2,-9.6
2001,9,4,0,19.7,-9
2001,9,5,1.4,21.4,-4
2001,9,6,0,21.5,-2.2
2001,9,7,0,21.9,-5.6
2001,9,8,0,21.8,-6.8
2001,9,9,1.2,21.9,-5.6
2001,9,10,2.8,18.3,-2.4
2001,9,11,0,20.1,-3.8
2001,9,12,0,16.8,-0.6
2001,9,13,0,20,-7.2
2001,9,14,0,19.9,-2.2
2001,9,15,0,19.1,-6.4
2001,9,16,0,20,-8.8
2001,9,17,0,20.1,-10
2001,9,18,0,20.9,-10.8
2001,9,19,0,21.6,-7
2001,9,20,0,19.6,-6.8
2001,9,21,0,20.8,-9.2
2001,9,22,0,20.4,-8.4
2001,9,23,0,20.7,-7.8
2001,9,24,0,21.7,-8.6
2001,9,25,0,20.4,-11.8
2001,9,26,0,20,-12.8
2001,9,27,0,20.3,-13.6
2001,9,28,0,22.4,-10.8
2001,9,29,0,22.9,-9
2001,9,30,0,22.1,-6.4
2001,10,1,0,23,-7.4
2001,10,2,0,23.5,-7.6
2001,10,3,0,22.9,-4.8
2001,10,4,0,21.8,-5
2001,10,5,4.8,16,-1.8
2001,10,6,2.4,14.1,-1
2001,10,7,0,16,-1.8
2001,10,8,0,20.4,-9.8
2001,10,9,0,21.2,-9
2001,10,10,0,20.4,-8.8
2001,10,11,0,19.3,-7
2001,10,12,0,20.1,-6.2
2001,10,13,0,21.4,-7.6
2001,10,14,0,22.4,-6
2001,10,15,0,22,-4
2001,10,16,0,22.3,-9.2
2001,10,17,0,21.9,-8.6
2001,10,18,0,22.1,-12.6
2001,10,19,0,22,-10.4
2001,10,20,0,22.9,-14
2001,10,21,0,22.8,-11.7
2001,10,22,0,20.5,-9.4
2001,10,23,0,24.2,-7.2
2001,10,24,0,24.1,-6
2001,10,25,0,23.1,-4.4
2001,10,26,0,22.8,-1
2001,10,27,0,21.6,-1.5
2001,10,28,0,20.4,-1.4
2001,10,29,0,21.9,-8.2
2001,10,30,0,22,-7.2
2001,10,31,2.2,20.4,0.2
2001,11,1,2.4,21.3,-0.3
2001,11,2,0,19.8,-0.4
2001,11,3,0,20,-7.2
2001,11,4,0,24.1,-9
2001,11,5,0,22.8,-3.8
2001,11,6,0,23.8,-7.2
2001,11,7,0,22.6,-8.6
2001,11,8,0,24.6,-6.9
2001,11,9,0,22.6,-3.8
2001,11,10,0,21.7,-4.8
2001,11,11,0,23.7,-8.4
2001,11,12,0,23.4,-8
2001,11,13,0,21.3,-7.8
2001,11,14,0,22.3,-10.4
2001,11,15,0,20.7,-9.6
2001,11,16,0,22.8,-3
2001,11,17,0,23.6,-8.4
2001,11,18,0,23.1,-8.8
2001,11,19,0,24.9,-9.8
2001,11,20,0,23.9,-7.8
2001,11,21,0,24.3,-5.4
2001,11,22,0.6,23.2,-3.6
2001,11,23,0,23.6,-2.6
2001,11,24,0,23.8,-6.2
2001,11,25,0,21.9,-5
2001,11,26,0,23.5,-6.4
2001,11,27,0,22.3,-2.4
2001,11,28,2.1,18.3,-5.4
2001,11,29,0,19,0.4
2001,11,30,0,20.8,-3
2001,12,1,0,20.6,-8.8
2001,12,2,0,19.9,-6.2
2001,12,3,0,19.7,-6.3
2001,12,4,0,20,-10.8
2001,12,5,0,21.1,-9.6
2001,12,6,0,22.6,-5.4
2001,12,7,0,21.3,-1.4
2001,12,8,0,19,-0.8
2001,12,9,0,21.8,-1.6
2001,12,10,0,24,-5.4
2001,12,11,0,25.4,-9
2001,12,12,0,25,-7.6
2001,12,13,0.3,22.3,-10.2
2001,12,14,2.7,19.6,-2
2001,12,15,10.1,19.9,0.2
2001,12,16,3.2,20.9,-1.6
2001,12,17,0,17.1,-0.6
2001,12,18,0.9,20.6,1
2001,12,19,0,23.2,-2.8
2001,12,20,0,22.9,-1.6
2001,12,21,0,21.4,-5
2001,12,22,0,19.2,-1.8
2001,12,23,0,22.3,-4.8
2001,12,24,0,22.9,-3.6
2001,12,25,0,22.6,-4
2001,12,26,0,22.8,-6.3
2001,12,27,0,22.9,-3.8
2001,12,28,0,21.9,-3
2001,12,29,0,23,0.6
2001,12,30,0,21.4,-2.6
2001,12,31,0,20.9,-6.4
2002,1,1,0,19.4,-6.2
2002,1,2,0,20.5,-7.2
2002,1,3,0,20.1,-4.4
2002,1,4,0,21,-5.4
2002,1,5,0,20.9,-7.6
2002,1,6,0,19.9,-4.8
2002,1,7,0,20.2,-9.4
2002,1,8,0,20,-12.4
2002,1,9,0,21.1,-8.2
2002,1,10,0,23.7,-7.2
2002,1,11,4.4,22.3,-4.4
2002,1,12,0,22,-2.6
2002,1,13,0,21.1,-5
2002,1,14,0,22,-6.2
2002,1,15,0,17.9,-2.8
2002,1,16,0,16.4,-1.4
2002,1,17,0.6,21,-3.6
2002,1,18,1.1,20.7,-2
2002,1,19,0,19.5,0.8
2002,1,20,0,23.8,-4.4
2002,1,21,1,22.7,-2
2002,1,22,3.7,22.5,-1.2
2002,1,23,4.4,19.2,0.2
2002,1,24,2.3,20.9,-0.2
2002,1,25,5,17.9,0.2
2002,1,26,0,22.9,0
2002,1,27,7.7,22.4,-2.4
2002,1,28,3.8,20.6,0.2
2002,1,29,7.7,20.8,1.8
2002,1,30,7.8,15.1,0.2
2002,1,31,4.7,19.7,1
2002,2,1,5.9,17.5,0.6
2002,2,2,1,17.1,1.8
2002,2,3,25.2,18,2.8
2002,2,4,14.5,13.1,0
2002,2,5,11.4,15.4,1.2
2002,2,6,0,16.6,-0.4
2002,2,7,0,11,0.8
2002,2,8,3.6,15.5,-2.2
2002,2,9,7,17,0.2
2002,2,10,5.3,18.9,0.2
2002,2,11,11.1,17.6,-0.8
2002,2,12,8.8,16.8,-0.6
2002,2,13,20.5,17.3,0
2002,2,14,5.6,15.6,-0.4
2002,2,15,3,14.9,-0.6
2002,2,16,7.9,17.8,1
2002,2,17,3.4,18.2,0.4
2002,2,18,1.2,19.2,0.8
2002,2,19,4.7,19.3,1
2002,2,20,0,17.7,0.2
2002,2,21,0,18,1
2002,2,22,0,17.6,-0.8
2002,2,23,18.2,19.9,-2.4
2002,2,24,10,15.8,-2
2002,2,25,0,19.8,0.8
2002,2,26,0,18.7,0.6
2002,2,27,7.9,14,-2
2002,2,28,1.8,16.6,-1.8
2002,3,1,8.2,17.5,-2.4
2002,3,2,8,18.3,-2
2002,3,3,6.1,17.2,0.8
2002,3,4,7.6,17.8,2
2002,3,5,0.6,17.9,-1
2002,3,6,0,20.1,-0.8
2002,3,7,24.5,15.3,0.2
2002,3,8,25.5,18.1,-1
2002,3,9,8.2,18,-0.2
2002,3,10,0,17.9,0.2
2002,3,11,7.3,16.4,-0.8
2002,3,12,7.9,16.9,-1.2
2002,3,13,23,19.2,-1.6
2002,3,14,9.4,16.2,-0.2
2002,3,15,1.1,18.3,-0.6
2002,3,16,0,17.7,0.2
2002,3,17,0,17,-2
2002,3,18,0,18.3,-2.2
2002,3,19,0,17.8,-5.2
2002,3,20,4.2,19.3,-2.8
2002,3,21,3.9,17.8,1.2
2002,3,22,1.2,15.8,-0.2
2002,3,23,0,21.6,-2
2002,3,24,2.4,20,-0.4
2002,3,25,0,19.8,-1.8
2002,3,26,0,19.8,-1
2002,3,27,0,20.5,-0.8
2002,3,28,0,20,0
2002,3,29,1.4,19.8,-1.2
2002,3,30,5,20.3,-1.2
2002,3,31,3.9,17.5,-0.2
2002,4,1,0,19.4,-0.4
2002,4,2,3.5,20.2,-2.6
2002,4,3,0,21.6,-1.2
2002,4,4,0,21.3,0.2
2002,4,5,11,19.9,-1.2
2002,4,6,7.1,20.3,-2.4
2002,4,7,2.4,19.8,-1.4
2002,4,8,0.1,20.1,-0.2
2002,4,9,10.9,17.2,-2.2
2002,4,10,0.1,18.6,-2.6
2002,4,11,0,15.7,-2.5
2002,4,12,0,15.3,-2
2002,4,13,7.9,16.7,-3.8
2002,4,14,3.3,17.8,-0.4
2002,4,15,0,17.4,-0.6
2002,4,16,0.4,16.9,1.2
2002,4,17,0,19.3,-1
2002,4,18,6.6,19.2,-2.2
2002,4,19,0,19,0
2002,4,20,0.7,18.2,-1.8
2002,4,21,6.1,18.4,0.8
2002,4,22,6.2,13.6,2
2002,4,23,1.8,15.4,0
2002,4,24,0,14.7,-0.2
2002,4,25,0,14.9,-2.4
2002,4,26,0,18.8,-2.6
2002,4,27,0,19.4,-2.8
2002,4,28,0,18.2,-1.4
2002,4,29,0,19.4,-5.6
2002,4,30,0,21.1,-4.6
2002,5,1,0,21.7,-3.4
2002,5,2,0,22.3,-2.6
2002,5,3,0,17,0
2002,5,4,1.6,13.2,0.4
2002,5,5,0.2,17.1,-2.6
2002,5,6,0,16.9,-3.2
2002,5,7,0.7,19.7,-2.2
2002,5,8,0,21,-4.8
2002,5,9,0,19,-4
2002,5,10,0,20.2,-3.6
2002,5,11,0,19.8,-3.4
2002,5,12,2,19.3,-3.2
2002,5,13,1.5,19.4,-1.4
2002,5,14,0,18.4,-3.8
2002,5,15,0,20.9,-5.2
2002,5,16,0,19,-4.8
2002,5,17,0,16.7,-4.2
2002,5,18,0,17.2,-5.4
2002,5,19,0,17,-7.2
2002,5,20,0,17.6,-7.6
2002,5,21,0,19.8,-7.8
2002,5,22,0,19.6,-5.2
2002,5,23,0,17,-0.8
2002,5,24,0,20.8,-1.4
2002,5,25,0,18.7,-1.8
2002,5,26,0,18.8,-5.2
2002,5,27,0,17.6,-4.2
2002,5,28,0,17,-8.2
2002,5,29,0,17.2,-8.6
2002,5,30,0,18,-7.8
2002,5,31,0,18.3,-7.2
2002,6,1,0,18.2,-7.8
2002,6,2,0,19,-9.4
2002,6,3,0,18.8,-7.8
2002,6,4,0,17,-8
2002,6,5,0,19.2,-9.2
2002,6,6,0,20.9,-8.8
2002,6,7,0,19.6,-8
2002,6,8,0,21,-7.6
2002,6,9,0,21,-6.8
2002,6,10,0,21,-7
2002,6,11,0,20.6,-6.2
2002,6,12,0,18.2,-6.8
2002,6,13,0,18.4,-7
2002,6,14,0,18.4,-9.6
2002,6,15,0,18.6,-9.8
2002,6,16,0,17.6,-5.4
2002,6,17,0,17.7,-7.4
2002,6,18,0,18.4,-13
2002,6,19,0,19,-11
2002,6,20,0,19.2,-10.2
2002,6,21,0,19.9,-8.8
2002,6,22,0,19.5,-7.4
2002,6,23,0,20.4,-9.8
2002,6,24,0,19,-7
2002,6,25,0,19.9,-6.9
2002,6,26,0,18.2,-6
2002,6,27,0,16,-9.4
2002,6,28,0,16,-7
2002,6,29,0,16.6,-8
2002,6,30,0.1,17.8,-1.8
2002,7,1,0.1,18,-2.2
2002,7,2,3.2,16.4,-5
2002,7,3,0,14,-3
2002,7,4,0,14.8,-8
2002,7,5,0,14.4,-7.6
2002,7,6,0,14.6,-5.6
2002,7,7,0,15.8,-11.8
2002,7,8,0,15.2,-12
2002,7,9,4.8,18.4,-11.6
2002,7,10,10,8,-3.8
2002,7,11,0.6,12.6,-4
2002,7,12,0,15.6,-11
2002,7,13,0.6,16,-7.8
2002,7,14,0,17.6,-11.6
2002,7,15,0,15.8,-8
2002,7,16,0,15.6,-7.6
2002,7,17,0,16,-2.6
2002,7,18,0,16.4,-7
2002,7,19,0,15.6,-7.2
2002,7,20,0,15.2,-9.8
2002,7,21,0,15.6,-8
2002,7,22,0,18,-13
2002,7,23,0,18.4,-9.6
2002,7,24,0,19.6,-8.8
2002,7,25,0,18.7,-8.2
2002,7,26,0,17.9,-6.8
2002,7,27,0,19.3,-8.2
2002,7,28,2.2,17.2,-5.6
2002,7,29,0,17.2,-6
2002,7,30,0,18.4,-5.2
2002,7,31,0,18,-9.8
2002,8,1,0,18.2,-11.6
2002,8,2,0,19.6,-8.8
2002,8,3,0,20,-7.4
2002,8,4,0,20.2,-9
2002,8,5,0,20.6,-8.4
2002,8,6,0,18.9,-8.2
2002,8,7,0,17.5,-6.2
2002,8,8,0,20.5,-7.6
2002,8,9,0,18,-4.8
2002,8,10,0,18.9,-7.8
2002,8,11,0,20.2,-7.4
2002,8,12,0,18.9,-7.8
2002,8,13,0,18.8,-8.8
2002,8,14,0,18.4,-7.4
2002,8,15,0,17.4,-8
2002,8,16,0,20.2,-7.2
2002,8,17,0,19,-8.2
2002,8,18,0,18,-9.4
2002,8,19,0,17.3,-11.6
2002,8,20,0,18.4,-11.4
2002,8,21,0,19.4,-11
2002,8,22,0,19.5,-10
2002,8,23,0,20.6,-11.2
2002,8,24,0,21.4,-9.4
2002,8,25,1.9,18.2,-6.2
2002,8,26,0,17.6,-7.2
2002,8,27,0.5,19.2,-6
2002,8,28,0,18.4,-12.2
2002,8,29,0,18,-15
2002,8,30,0,18.2,-13.2
2002,8,31,0,18.4,-8.2
2002,9,1,0,16.6,-5.4
2002,9,2,0,12.8,-3.8
2002,9,3,0,15.8,-6.6
2002,9,4,0,17.4,-3.4
2002,9,5,0,19.8,-7.4
2002,9,6,0,22,-10.8
2002,9,7,0,22.6,-9.2
2002,9,8,0,22.4,-9.8
2002,9,9,0,20.8,-8.2
2002,9,10,0.4,17.2,-4.8
2002,9,11,0,18.9,-6.4
2002,9,12,0,18.8,-4.2
2002,9,13,0,18.4,-3
2002,9,14,0,19.6,-12
2002,9,15,0,20,-10
2002,9,16,0,20.6,-10.2
2002,9,17,0,18.8,-7.4
2002,9,18,0,17.8,-4
2002,9,19,0,22.2,-4.8
2002,9,20,0,22.8,-8.6
2002,9,21,0,21.8,-8
2002,9,22,0,21,-7.6
2002,9,23,0,21.9,-9.6
2002,9,24,0,20.8,-13.6
2002,9,25,0,21.2,-7
2002,9,26,0,21.6,-8.4
2002,9,27,0,21.8,-9.2
2002,9,28,0,24.2,-7
2002,9,29,0,22.9,-5.4
2002,9,30,0,22.5,-7.6
2002,10,1,1.4,20.5,-6.6
2002,10,2,1.1,20.8,-5.6
2002,10,3,0.2,22,-2.6
2002,10,4,12.2,21.5,-5
2002,10,5,0,23,-2.2
2002,10,6,0.6,23.6,-4.2
2002,10,7,0.2,24.2,-4.6
2002,10,8,0,22.3,-1.8
2002,10,9,1.6,21,-4.6
2002,10,10,0,19.8,0.5
2002,10,11,0,21.8,-2
2002,10,12,0,22.4,-2.2
2002,10,13,0,23.8,-0.8
2002,10,14,0,19.8,-6
2002,10,15,0,18.4,-10.8
2002,10,16,0,20.4,-9.6
2002,10,17,0,21.9,-8.4
2002,10,18,0,21.6,-9.2
2002,10,19,0,21.8,-7.6
2002,10,20,0,23.2,-7.2
2002,10,21,0.9,23.8,-5.2
2002,10,22,0.6,19.4,-5
2002,10,23,1.5,22,-1.2
2002,10,24,0,20.1,-4
2002,10,25,0,21.8,-2.2
2002,10,26,0.4,23.1,-4.4
2002,10,27,0,22.2,-5.2
2002,10,28,0,21,-7.2
2002,10,29,0,20.4,-7
2002,10,30,0,19.2,-4.6
2002,10,31,0,19.6,-1.6
2002,11,1,0,20,-5.8
2002,11,2,0,21.2,-6.4
2002,11,3,0,21.2,-5.6
2002,11,4,0,21.7,-6.8
2002,11,5,0,18.5,-7
2002,11,6,0,23.1,-8.4
2002,11,7,0,22.6,-8.6
2002,11,8,0,23.7,-9
2002,11,9,0,20,-7.7
2002,11,10,0,21,-7.4
2002,11,11,0,21.8,-7.2
2002,11,12,0,24,-6
2002,11,13,0,24.4,-8.2
2002,11,14,5.5,23.2,-7
2002,11,15,1.9,22.8,-2
2002,11,16,9.7,20,0.2
2002,11,17,0.6,20,-3.2
2002,11,18,7.2,21.4,-2.8
2002,11,19,0.4,22.6,-1
2002,11,20,3.6,21.6,-1.2
2002,11,21,14,21,0
2002,11,22,4.8,17.6,0.2
2002,11,23,0.9,19.9,0
2002,11,24,0.6,16.4,0.6
2002,11,25,3.7,22.6,-2.6
2002,11,26,0.2,19.4,1.8
2002,11,27,0,19,0
2002,11,28,0,22,-2.2
2002,11,29,0,23,-5
2002,11,30,0,23.5,-4.6
2002,12,1,1.8,22.5,-2.4
2002,12,2,8.1,19.2,0.5
2002,12,3,1,19.9,0.2
2002,12,4,9.9,19.5,-0.2
2002,12,5,0,20,-1.2
2002,12,6,0,21.6,-3.6
2002,12,7,0,21.7,-2.2
2002,12,8,0,20.5,-2.6
2002,12,9,0,20.9,-4.8
2002,12,10,0,21.6,-6.4
2002,12,11,0,23.2,-4.2
2002,12,12,0,24.6,-6
2002,12,13,0,22.4,-2.6
2002,12,14,0,22,-4.2
2002,12,15,0,20.6,-6
2002,12,16,3.1,20.5,-7.4
2002,12,17,18.6,21.6,-1.2
2002,12,18,1.3,18.4,-0.2
2002,12,19,1.4,20.8,-1.8
2002,12,20,6.4,19,2.2
2002,12,21,4.1,17.2,1.8
2002,12,22,0,17.4,2
2002,12,23,0,20.8,-2.2
2002,12,24,0,16.7,-3.8
2002,12,25,0.2,23.9,-0.6
2002,12,26,0,21.1,-1.8
2002,12,27,1,21,1.6
2002,12,28,0,24.3,-0.8
2002,12,29,0.1,22.6,-1.2
2002,12,30,23.5,20.7,-0.2
2002,12,31,9.8,19.8,-0.2
2003,1,1,2.2,19,-0.6
2003,1,2,0,18.2,1.8
2003,1,3,0,19.6,0
2003,1,4,0,20.2,-4
2003,1,5,0,21.8,-3.8
2003,1,6,0.4,22.5,-4.4
2003,1,7,0,24.8,-1
2003,1,8,0,23.5,-0.8
2003,1,9,0,24,0.6
2003,1,10,9.7,22.4,0.4
2003,1,11,8.6,16.3,-0.4
2003,1,12,0,20.4,-1
2003,1,13,0,19,1.2
2003,1,14,0,20.1,-3.8
2003,1,15,1.3,20.4,-2.6
2003,1,16,11.7,19.8,-0.4
2003,1,17,0,18.6,-0.5
2003,1,18,2.2,17.2,2.4
2003,1,19,3.4,14.7,0.4
2003,1,20,5.2,13.6,-1.2
2003,1,21,0,17.3,-1.8
2003,1,22,0,18.5,-1.2
2003,1,23,11,20.2,-1.4
2003,1,24,23.8,22.8,0.8
2003,1,25,1.9,16.4,1
2003,1,26,0,20.5,2.5
2003,1,27,4.3,20.4,0
2003,1,28,0,19,1.2
2003,1,29,0,20.8,1.4
2003,1,30,3,20.4,-0.2
2003,1,31,2.8,20.3,0.2
2003,2,1,0.2,20.9,0.8
2003,2,2,0,19.2,-1.4
2003,2,3,2.1,21.8,-2
2003,2,4,0,20.9,0
2003,2,5,3.2,20.3,-2.4
2003,2,6,4.5,21,-0.4
2003,2,7,0,22.4,-1.2
2003,2,8,0,22.2,-1
2003,2,9,0,21.7,-2.6
2003,2,10,7.5,18.4,1.8
2003,2,11,4.9,21.8,-0.2
2003,2,12,4.8,21.3,0.4
2003,2,13,3.2,22,-1.4
2003,2,14,0.2,18.2,-1.6
2003,2,15,0,19.9,0
2003,2,16,0,19.6,-0.4
2003,2,17,2.5,16.6,1.2
2003,2,18,8.8,15.6,2
2003,2,19,5.5,17.6,-1.2
2003,2,20,2.6,16.4,1
2003,2,21,3.6,16,0.4
2003,2,22,19.2,17.8,-0.4
2003,2,23,0.7,19.8,0.2
2003,2,24,4.2,20.2,0.6
2003,2,25,1.8,17,-0.2
2003,2,26,0.5,20.3,0.6
2003,2,27,0,15.7,2.4
2003,2,28,7.9,18.6,1
2003,3,1,2.6,20.8,0
2003,3,2,0.6,16.8,-1
2003,3,3,0.7,20.1,-0.8
