,ho00000686,ho00000687,ho00000690,ho00000755,ho00000758,ho00000765,ho00000807,ho00000849,ho00000851,ho00000860,ho00158208,ho00158321,ho00158327,ho00000776,ho00000778,ho00000779,ho00000780,ho00000781,ho00000783,ho00000785,ho00000786,ho00000787,ho00000788
2005-09-30,4.733333333333333,5.183333333333334,1.02,-3.566666666666667,0.26666666666666666,-8.653333333333332,,-6.88,2.9200000000000004,-8.949999999999998,-8.906666666666666,6.420000000000001,,-0.42333333333333345,1.5633333333333332,-2.6599999999999997,1.5133333333333332,1.1633333333333333,-0.11999999999999995,0.5800000000000001,-2.4600000000000004,1.1266666666666665,-0.15666666666666668
2005-10-31,7.4322580645161285,7.919354838709677,3.6064516129032262,-1.8161290322580643,1.4064516129032258,-8.167741935483871,,-5.867741935483871,3.503225806451613,-9.890322580645162,-8.509677419354837,7.803225806451613,,1.935483870967742,3.9032258064516125,0.8645161290322579,3.0838709677419347,3.3935483870967738,3.0580645161290323,3.30967741935484,1.37741935483871,3.606451612903226,1.7129032258064514
2005-11-30,5.123333333333334,7.506666666666669,3.6466666666666674,-0.78,1.6233333333333335,-6.363333333333334,,-4.55,4.426666666666667,-7.3966666666666665,-6.719999999999999,8.066666666666666,,2.0266666666666664,4.233333333333333,0.7766666666666668,2.9466666666666663,3.4533333333333327,3.52,3.5733333333333346,3.17,3.800000000000001,2.316666666666667
2005-12-31,8.277419354838708,8.390322580645162,5.051612903225807,2.5903225806451617,3.416129032258065,-2.935483870967742,,-0.3064516129032258,5.461290322580646,-2.2806451612903227,-2.2258064516129026,8.370967741935484,,2.083870967741935,4.761290322580644,2.0064516129032257,3.8774193548387093,3.8290322580645157,4.3999999999999995,3.9000000000000004,3.7419354838709675,5.064516129032259,3.712903225806452
2006-01-31,8.258064516129034,8.403225806451612,4.761290322580645,3.825806451612903,5.206451612903226,-1.1806451612903226,,0.996774193548387,6.083870967741936,-0.41612903225806447,-0.32903225806451625,8.89032258064516,,2.938709677419355,4.116129032258065,3.406451612903226,4.27741935483871,4.212903225806452,4.335483870967742,4.306451612903226,3.580645161290323,4.8838709677419345,3.9032258064516134
2006-02-28,7.328571428571429,7.864285714285715,4.692857142857144,3.617857142857143,4.45,-0.8214285714285714,,2.0678571428571426,6.7821428571428575,-0.7249999999999999,-0.07857142857142858,9.146428571428572,,2.971428571428572,4.903571428571428,3.6964285714285716,4.757142857142857,4.446428571428571,4.5,4.007142857142857,3.4964285714285714,4.628571428571429,3.621428571428571
2006-03-31,7.603225806451612,8.422580645161291,4.161290322580645,4.358064516129031,4.906451612903225,0.07096774193548387,,2.603225806451613,6.85483870967742,-0.22580645161290322,0.8903225806451613,9.287096774193548,,2.883870967741936,4.206451612903226,4.058064516129033,4.703225806451612,4.109677419354838,4.1322580645161295,4.038709677419355,3.451612903225806,4.393548387096774,3.7677419354838713
2006-04-30,6.260000000000002,6.736666666666666,2.9233333333333342,1.1600000000000001,2.7033333333333336,-2.893333333333333,,-0.5800000000000001,4.761538461538462,-5.11,-2.9866666666666672,7.08,,1.396666666666667,2.69,1.7166666666666666,2.7466666666666666,2.6566666666666667,1.5633333333333335,1.4699999999999998,0.9866666666666666,1.9533333333333334,1.5199999999999998
2006-05-31,0.6161290322580646,1.1580645161290322,-1.9548387096774194,-6.141935483870968,-0.7741935483870968,-9.858064516129032,,-7.316129032258066,1.65,-12.174193548387098,-9.832258064516129,5.754838709677419,,-3.9032258064516125,-1.7161290322580647,-5.890322580645161,-1.5290322580645161,-1.4677419354838706,-3.0999999999999996,-1.3451612903225807,-3.867741935483871,-2.193548387096774,-3.2129032258064516
2006-06-30,2.2566666666666664,2.1133333333333337,-0.8733333333333332,-7.459999999999999,-1.1233333333333333,-11.633333333333335,,-8.333333333333334,1.2999999999999998,-13.92,-11.873333333333333,6.1033333333333335,,-3.3499999999999996,-0.87,-5.97,-1.9266666666666665,-1.37,-3.67,0.5066666666666666,-3.8766666666666665,-1.6333333333333333,-2.4566666666666666
