,ho00000686,ho00000687,ho00000690,ho00000755,ho00000758,ho00000765,ho00000807,ho00000849,ho00000851,ho00000860,ho00158208,ho00158321,ho00158327,ho00000776,ho00000778,ho00000779,ho00000780,ho00000781,ho00000783,ho00000785,ho00000786,ho00000787,ho00000788
2004-04-30,23.34,21.176666666666666,16.275862068965516,18.13,19.66,13.420689655172415,,15.196666666666669,18.686666666666667,16.64666666666667,12.96,18.883333333333336,,17.199999999999996,16.273333333333333,16.900000000000002,,16.556666666666665,17.453333333333333,16.64,15.389999999999999,15.066666666666666,14.716666666666669
2004-05-31,23.05806451612903,20.896774193548385,17.206451612903226,17.664516129032254,18.945161290322584,12.29032258064516,,12.709677419354836,18.20967741935484,13.396774193548387,11.329032258064515,19.23225806451613,,17.20967741935484,16.348387096774193,16.64516129032258,,16.161290322580644,17.293548387096774,16.270967741935486,15.603225806451613,15.261290322580646,14.387096774193548
2004-06-30,20.800000000000004,18.84,15.158620689655168,15.946666666666665,18.183333333333334,11.026666666666667,,12.403333333333334,17.746666666666666,12.946666666666667,10.346666666666668,19.17,,15.566666666666666,15.120000000000001,14.866666666666665,,14.876666666666665,15.356666666666664,14.999999999999998,13.843333333333334,12.69,12.293333333333333
2004-07-31,20.41935483870968,18.751612903225805,14.432258064516125,14.893548387096773,17.061290322580643,10.544827586206896,,11.480645161290324,16.174193548387095,11.816129032258063,9.225806451612902,17.248387096774195,,15.64838709677419,15.251612903225807,15.25806451612903,,15.319354838709677,15.36451612903226,15.993548387096775,13.974193548387097,12.648387096774192,12.1
2004-08-31,21.122580645161293,19.383870967741935,13.619354838709674,16.174193548387095,18.38064516129032,11.579999999999997,,13.116129032258065,18.18064516129032,13.01935483870968,10.735483870967744,18.432258064516127,,16.029032258064515,15.38709677419355,15.209677419354838,,15.970967741935485,16.18709677419355,15.767741935483869,14.341935483870968,13.170967741935486,13.135483870967743
2004-09-30,21.97333333333334,20.46666666666666,14.646666666666665,18.513333333333332,20.680000000000003,13.466666666666669,,15.129999999999995,19.956666666666667,16.493333333333336,13.253333333333336,19.383333333333333,,17.439999999999998,16.613333333333333,16.613333333333333,,17.14,16.926666666666662,17.006666666666668,15.553333333333335,15.093333333333335,14.389999999999999
2004-10-31,24.10322580645161,21.400000000000002,15.666666666666663,20.31612903225807,21.638709677419357,15.470967741935484,,15.570967741935483,20.1,17.761290322580646,14.116129032258064,18.55483870967742,,19.358064516129033,17.887096774193544,18.37741935483871,,18.848387096774193,19.070967741935483,18.116129032258065,16.593548387096778,17.629032258064516,15.26774193548387
2004-11-30,24.133333333333333,22.456666666666667,16.275862068965516,21.516666666666662,21.493333333333336,16.14,,16.203333333333333,20.656666666666663,19.48,15.093333333333334,18.546666666666667,,20.090000000000007,18.296666666666663,19.186666666666667,,18.996666666666666,19.09333333333333,18.399999999999995,17.156666666666663,17.533333333333328,16.299999999999997
2004-12-31,23.277419354838706,21.00322580645161,15.33333333333333,20.9741935483871,21.261290322580646,14.851612903225806,,16.29032258064516,20.71935483870968,19.616129032258065,14.109677419354838,18.387096774193544,,18.951612903225808,17.464516129032255,18.82903225806452,,18.454838709677425,18.409677419354836,17.23870967741935,16.70645161290323,17.0258064516129,15.261290322580644
2005-01-31,22.651612903225804,20.929032258064513,15.909677419354841,18.512903225806454,19.464516129032262,13.245161290322578,,14.925806451612901,18.9258064516129,16.270967741935483,13.141935483870967,17.07741935483871,,17.045161290322575,16.541935483870965,17.487096774193553,,17.34516129032258,16.816129032258065,16.148387096774194,15.116129032258065,15.419354838709678,14.345161290322581
2005-02-28,21.957142857142852,20.00714285714286,14.757142857142856,16.79285714285714,18.746428571428574,10.914285714285713,,13.97857142857143,19.221428571428568,14.396428571428572,11.385714285714284,18.660714285714285,,16.20714285714286,15.950000000000001,15.957142857142857,,16.521428571428572,15.878571428571428,14.957142857142856,14.778571428571427,14.692857142857141,13.110714285714284
2005-03-31,22.774193548387096,20.767741935483873,15.509677419354835,19.02903225806451,20.019354838709674,13.045161290322582,,15.53548387096774,18.65483870967742,16.658064516129034,12.780645161290321,18.038709677419355,,17.241935483870968,17.109677419354835,17.361290322580643,,17.0,17.503225806451614,17.06451612903226,15.774193548387096,15.580645161290319,15.119354838709677
